product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Don't waste your money to buy this mobile ..I received this mobile yesterday to seeing the other people comment ..but it is not worth for our money..Problems:-1)very low volume2) yesterday I purchased jio SIM for this mobile..but today it not working .showing in the display update Airtel SIM..3)design is not good,Mangaluru,25 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,Waist of money,Kolkata,25 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worthless,Very bad,Bara Jumla,25 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Money waste at phone and not open with Airtel sim,Visnagar,26 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Perform not equal to other android,Udaipur,26 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Wrost phone ever,New Delhi,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Senser not working...,Bhubaneswar,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Worst camera quality I tried to return bcz soon after I came to know but they refused to take n no proper response...Purchased Tab n many more products on flip kart all good but this poco hate it loss of money no return policy hate the camera,Bengaluru,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Horrible,Bad mobile and bad Flipkart company,Nanded,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Item not returned after receivingNo returned option only replacement don't buy the phone full of lagging airtel company has lock the phone for 18months. only use airtel with valid recharge for 18 month,Hanamkonda,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,I'm so disappointed with this product,Gooty,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Hated it!,Average,Jamui,27 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Hated it!,Phone totally waste please dont buy this phone,Chennai,28 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,Very bad phoneLow quality cameraNot good battery performancePhone over heating problemNet calling watch video phone is very hot over heating problem in this phoneDon't Buy this phone friends 😡😭😭,Vaishali District,28 days ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Performance is very bad with Airtel exclusive plain,Bhopal,28 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Useless product,Screen add problem,Sardarshahar,29 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,Bad phone,Hugli District,29 days ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Wonderful,Nice,Nandigama,30 days ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Good quality mobile it is good working,Beed,30 days ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Battery charger is heating too much while charging. Camera quality is very low. Function quite okay at this price.,Darbhanga,30 days ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Device heating problem. Sound quality is very poor. Camera quality is also not standard of 8 MP it's like 2-3MP. Display resolution is ok.,Chennai,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Horrible,Performing like basic android one mobiles. They mentioned 4Gb RAM but its not like that speed process. Disappointed in low cost.,Ramanathapuram District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Very bad,Chinnampalayam,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,"Dear Friends , I request to you Don't buy this mobile set POCO C51 .If you buy it will waste of your money.It's totally cheat with customers by FLIPKART .FLIPKART doesn't share the hidden criteria to use this mobile phone POCO C51.This set is fully locked with Airtel service.If you want to any access this mobile set POCO C51 you must need to recharge minimum balance Rs 199/months,and slot 1 must be for Airtel.If your recharge validity is expired this set POCO C51 will lock agai...",Berhampore,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,Not reached expectations,Amaravati,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Worth the money,Mobile phone is best in this range. Performance is good but sometime performance goes slow.Battery is not good because battery drains fast and charging slow..,Darbhanga,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Don't buy this product very worst,Bengaluru,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Not recommended at all,"Performance is not better, loss of money",Patna,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Just okay,Snapshot not working this mobile wast my money,Thakurganj,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Worst phone I have ever seen in my life till today I should not have trusted the company my money was wasted I am very sorry for this,Jaipur,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Pretty good,Phone is locked,Paramathi,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Worst only airtel sim vuntene work avuthundhi,Banumukkala,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",2,Not good,It is suitable for Airtel customer. Non Airtel user don't buy this. Because of its phone lock.,Athagad,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Very poor,Waste,Vellore,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Too bad,Chandrapur,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,This is scam and waste productDon't buy it,Sriperumbudur,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,Only use airtel sim only,Bengaluru,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worthless,Bahut slow mobile,Lohardaga District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Don't buy,Kochi,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Waste waste weste,Theni Allinagaram,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,It's waste mani and time only using Airtel sim and not supporting customer care Airtel and flip kart not return taking this product,Kanjikoil,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,This is very poor phone it is taking only Airtel sim card not any other sim card and every month needs 199 above recharge.very disappointed poor quality phone not satisfied with it.,Meerut,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Very very Bad,Bankura,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Not recommended at all,Worth less phoneDo not buy..Not working displayNot working as per specifications,Kheda,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Totally waste of money please don't buy this phone,Saran District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Not recommended at all,"Photo quality not good , batt",Jagatsinghapur District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Waste of money don't buy this phone,Bhadrachalam,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Waste phone,Prakasam District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,very very worst,Tiruchirappalli,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Not recommended at all,Bad performance and some apps not supported 😔,Mumbai,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Horrible,After using one monthMobile hang problemWhile calling you are going to face lot of signal problem and voice is breaking in muddle of conversation after every five minute. Battery is good. Performance is slowMany times lags. Company must fixed the calling problem through update,Narkatiaganj,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,"This device is hanging generally, regretting after buying it.",Achabal,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Not recommended at all,Worst performance,Tirupati,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Brilliant,Amazing product,Allahabad,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Terrific purchase,Very good phone,Mudalgi,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Nice product,Value for money mobile.,Alipurduar,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Mind-blowing purchase,Nice,Bengaluru,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,It is totally disappointing me. It was suddenly switched off.. Trying after few hours it was on. Complained to customer care but it can't be replace,Kolkata,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Good choice,Value for money,Dhenkanal District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,Bad proudestAirtel Sim in this phone not working,Nadia District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,It's all thing is good but there are many problems first you can't exchange this mobile after purchase and it's camera is very poor and it's performance is less than average.,Amethi Sultanpur District,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,"Pathetic POCO, Airtel and Flipkart",Ghaziabad,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Don't waste money this poco mobile and Airtel exclusive offers this is a scam for Airtel company phone is lockdown   Airtel is M/C company,Vijapura,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Terrible product,"Worst Android phone, Please don't go on fake reviews.I bought this phone with exchanging my Realme2 Pro, and after using this phone I think that I have made a wrong decision while purchasing this worst phone. It's a basic Android phoneHere are some Drawbacks -1- Very poor UI and display2- Camera is not good3- you can't lock any particular app, only phone lock feature is there.4- performance is very poor",Ballia,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,This phone is use only Airtel sim otherwise phone is locked. So u buy only if u use only Airtel sim and also recharge sim.,Giridih,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Does the job,Very low performanceAll platforms high-quality videos lacking issue just use normal social media and payment system etc.,Bhubaneshwar,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Worth every penny,"Very nice mobile,  best price for like my poor families, thank you Flipkart organization, please bless this mobile Delivery Girl.",Hyderabad,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Must buy!,Excellent,Jaunpur,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Nice,Nice 👍,Mudalipalayam Sidco,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Great product,Super excited,Davanagere,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Decent product,Good,South Twenty Four Parganas District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Perfect product!,Nice 👍👍,Hyderabad,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Good,Kolkata,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Best in the market!,Super,Kendujhar District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Best in the market!,Best for many,Othakadai,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Excellent,Super phone,Hyderabad,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Fair,Good,Purba Medinipur District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Highly recommended,Superb  mobile at reasonable price with airtel benefits,Nandyal,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Must buy!,Very decent phone under 7k. Go for 4gb version.,Kolkata,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Terrific purchase,Very nice phone,Howrah,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Must buy!,Good,New Delhi,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Wast of money,Bhadrachalam,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Just okay,Nice,Panipat,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Pretty good,Good mobile nice working but I'm order airtel offer phone That's problem only use airtel  sim Other sim not working  Airtel locked this offer mobile,East Godavari District,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Very nice,Bidhan Nagar,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Sounds so low,Gurugram,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Nice,"Earlier I had purchased Poco C3 for my family members. It was too good even best at that price. Now this product comes in that place with same features so I thought it will be just same as Poco C3. But I was wrong. It's battery draining too fast. Charger getting heat too fast while charging the device. Even sometimes Poco C51 is lagging during normal use. No high game, or application downloaded in this device but still getting slow.",Kolkata,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Fair,If you're purchasing this smartphone for camera and gaming don't buy it.It only for daily normal use purpose.Camera quality is really bad.And the performance of phone is bit laggy.,Navi Mumbai,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Classy product,Nice phone but beautiful phone,Pratapgarh,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Waste of money!,Its camera is poor..performance is ok ok not very good..what else can these guys give in 6K..,Bargarh District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Mind-blowing purchase,I appreciate thanks to the  Flipkart and there facilities for providing me such a wonderful phone POCCO C-51 at a very cheap and affordable price... And it's a awesome phone you get many facilities in this phone at this lowest amount.. Really Love this phone Thanks and Regards...Rudra Prashant,Bettiah,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Super!,Very nice,Jalpaiguri District,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",1,Worthless,It is totally waste of money It's torch is not  blowing when it is heatedAnd in the mobile settings RAM is also not showing,Nautanwa,1 month ago,0,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",3,Good,Very good entry level smartphone.,Morigaon District,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Highly recommended,Osm,Thrikkodithanam,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Great product,Nice,Chennai,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Pretty good,Value for money 👌👌👌,Lucknow,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",4,Value-for-money,Camera test. Good,Nagpur,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Classy product,Thanku so much flipkart,Hoshiarpur,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Very good,Khalilabad,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Awesome,Very nice 👍 good camera battery fiuchar thank youPoco,Brahmabarada,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Great product,Very good,Deoria,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Great product,Super,East Karbi Anglong District,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Super!,Thank you so much to Flipkart 😍 for giving me such an amazing camera phone,Dimapur,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Mind-blowing purchase,Thank u,Ballari,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Excellent,Best mobile,Ahmedabad,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Nice,Gangarampur,1 month ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Fabulous!,Very good product 👍,Purba Bardhaman District,2 months ago,1,0
MOBGZCQFCWNDK89P,"POCO C51 (Royal Blue, 64 GB)","9,999",35,"6,499",5,Mind-blowing purchase,"At this price u get a decent camera, decent processor, nice huge display with good battery n looks.",Konkan Division,2 months ago,1,0
